V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Class
0.598585607949644,-0.87745969556272,-0.100273353978992,0.281475829426199,-0.692047067452222,-0.670249918010086,0.236547462642193,-0.170679097995162,0.589596956036985,-0.0673009073361754,X1
-0.461316910106689,-0.106707203667611,0.896938985679299,-0.239352788776159,0.754308923147619,0.922014264855534,-0.383149450644851,0.182604005094618,0.236399702727795,-0.615020606201142,X2
0.104902882128954,-0.48519709892571,0.539186741691083,-0.956385649740696,-0.984343552496284,0.598866870626807,-0.642855105455965,0.854784903116524,0.893788002897054,0.446387467440218,X2
0.467110785655677,-0.768068009987473,-0.910251872614026,-0.191209499258548,-0.860309492330998,0.769668729510158,0.727742722723633,0.384161397349089,0.860649187583476,0.538549569435418,X2
-0.971208557952195,-0.991985552478582,-0.105683372821659,0.86484375083819,-0.788747718557715,0.617640940938145,0.38525642408058,-0.0320396074093878,-0.00769875477999449,0.154981133528054,X2
0.613599521107972,-0.376957336906344,-0.777498215902597,0.272403093520552,-0.305277540814131,-0.721860820427537,-0.48290034616366,-0.395929130259901,-0.830431998707354,0.368873897474259,X2
-0.241085631307214,0.349390370771289,0.342690194956958,-0.506690615322441,0.610200884751976,0.725246383342892,0.367045222781599,-0.503246961627156,0.797970169689506,-0.802054464817047,X2
0.314260666724294,0.565961922518909,-0.864763598423451,0.770139251835644,0.523156615439802,-0.194336043205112,0.979737155605108,-0.0450397753156722,-0.42083785450086,-0.0416288827545941,X2
0.907457229681313,-0.519653336610645,-0.644043861888349,-0.721783395856619,0.121443298179656,0.154835084918886,-0.634444965515286,-0.140481239650398,0.344046370591968,-0.873755652457476,X2
-0.260810071602464,-0.0925494134426117,-0.128025738988072,0.831277134362608,-0.215378261171281,-0.569726575165987,0.839279848150909,0.271008891053498,-0.491834509186447,-0.661692540161312,X1
-0.0568624003790319,-0.959370024967939,-0.705760898534209,0.710505013819784,-0.691031795926392,0.755499177612364,-0.373741197399795,-0.147398731205612,0.254273552447557,-0.987129435874522,X2
0.662686137482524,0.73597864434123,-0.586532460525632,0.819697619881481,0.565390183124691,-0.660705260932446,-0.642832834273577,0.629269884899259,0.0647747102193534,0.568758600857109,X2
-0.357072774320841,0.921772999223322,-0.556961802300066,-0.0209185564890504,0.978372619487345,-0.395734518300742,0.929377254098654,0.821924704127014,-0.628401219844818,0.800756506621838,X2
0.2169702462852,0.213820565491915,0.136335257906467,0.752330153714865,-0.360578530468047,0.971921061631292,0.571774663869292,-0.089282444678247,-0.642351397778839,-0.0229335823096335,X1
0.479982558172196,0.950497271027416,0.146314247045666,-0.975589925423265,-0.162092194892466,-0.395002908073366,-0.391544722020626,0.312375424429774,-0.727921202778816,0.17426283005625,X2
-0.905605480074883,-0.693947853054851,-0.306914498563856,0.596962130628526,-0.983935234602541,-0.521097909659147,0.318825480993837,-0.378330546431243,-0.610641581937671,-0.199175078887492,X2
0.169320345856249,-0.970390332397074,-0.534740701783448,-0.189941896591336,-0.300268164370209,0.526161753572524,0.441122121177614,-0.943309885915369,-0.121041851118207,0.10651015676558,X1
-0.420758951921016,-0.311942796688527,-0.0850362107157707,-0.915967001579702,0.597480579279363,0.351401266641915,0.823988178279251,0.676995108835399,-0.971035485621542,-0.435827535577118,X2
0.726963385939598,-0.0562038742937148,0.258245757780969,-0.873528754338622,-0.159965807572007,0.455470473505557,-0.363876420538872,-0.846613874193281,0.827050530351698,-0.855185481719673,X2
-0.565651153214276,-0.566693609114736,-0.115629766602069,-0.945601982064545,-0.337759112473577,0.883223106153309,-0.603712518233806,-0.439662708900869,0.133642808534205,-0.00184337142854929,X2
-0.920867072883993,-0.485922062769532,-0.757522501051426,0.396291924174875,-0.62226183898747,0.128291246015579,0.830310804303735,-0.204037697054446,0.224128775298595,0.313945934176445,X2
-0.0315693002194166,-0.249166852328926,0.734125514514744,-0.660448310896754,0.791218660771847,-0.159613167867064,0.777020013425499,0.069216544739902,0.32010235125199,0.881630145013332,X2
-0.34607593761757,0.600487622432411,0.288542604539543,-0.0214424231089652,0.619013083167374,0.37685244390741,0.253112084232271,0.0246471497230232,-0.866806358098984,-0.297322019934654,X1
-0.650767669547349,0.462851527146995,-0.34270929498598,0.513330597430468,-0.962992629036307,0.88071357505396,0.591611004900187,-0.458284987602383,0.964170985389501,-0.424443100579083,X2
-0.150090498384088,-0.784904951229692,0.843783441465348,-0.446420691907406,-0.582749141845852,-0.126318242400885,-0.616014514118433,-0.78848529048264,0.585545053705573,-0.811972993891686,X2
0.505132084712386,0.760272054001689,0.294024688191712,-0.404834279790521,0.470069327391684,0.349212595261633,-0.488285630010068,-0.723839305806905,0.700244770385325,-0.900624751579016,X2
-0.487260210327804,-0.514657495077699,-0.902274064719677,-0.407840474974364,0.10373378591612,0.0517079853452742,-0.0767272943630815,0.875640494283289,-0.537284357473254,0.425458010286093,X1
-0.353912945836782,0.91820256318897,-0.677908299490809,0.582111430354416,-0.559888925869018,0.717493119649589,-0.300344479735941,-0.251866490580142,0.92623779643327,0.916240383405238,X2
-0.309320694301277,0.0776577200740576,-0.608282040804625,0.657120903488249,-0.967946760356426,-0.188620157539845,0.263726230710745,-0.359623651020229,-0.668640194926411,-0.645158876664937,X2
0.168323102407157,0.010202132165432,0.581341490149498,-0.275429443456233,-0.385810597334057,-0.360673655290157,0.72321806801483,0.497733094263822,0.28728824108839,-0.508271575905383,X1
0.649949045851827,-0.554794190917164,-0.209741814527661,0.452039616648108,-0.192274784203619,-0.554619094822556,-0.387659220956266,0.639526873826981,-0.575454885140061,-0.600003552623093,X1
0.0431081117130816,0.968789952341467,0.0202719327062368,-0.255522936116904,0.345216037239879,-0.963498428929597,0.678402763791382,0.43740562023595,-0.968518021516502,-0.122026191558689,X2
-0.760417509824038,0.118380455300212,-0.392014147248119,-0.500387563835829,-0.36376414494589,0.893190041184425,-0.0361948530189693,0.000356322154402733,0.362570497207344,0.787247486412525,X1
0.70850700000301,-0.539704555179924,-0.371982387267053,0.912056302186102,0.657388190273196,0.183626099489629,-0.937400865834206,-0.959690722636878,0.664610898122191,0.376207439694554,X2
-0.117734463419765,0.806435969192535,0.0954266800545156,0.70961732417345,-0.915845819283277,-0.97937417589128,0.38818882079795,0.551667525433004,-0.922286832239479,0.0463182120583951,X2
-0.0983098396100104,-0.260108469985425,0.0941578298807144,0.227349495515227,-0.995794767513871,0.515869125723839,-0.567907215561718,-0.745320217683911,-0.155043614562601,0.733102121856064,X1
-0.00767318578436971,-0.690814763773233,0.736354988068342,-0.495027402881533,-0.0857760976068676,-0.484521770384163,0.332230044528842,0.0150386323221028,-0.0721235950477421,-0.916279667522758,X1
-0.580552870407701,-0.191976440604776,0.204166725277901,-0.840926109813154,-0.609503948129714,0.354829485528171,0.948073535226285,0.799153116066009,-0.447688726242632,0.885007999371737,X2
-0.123478276655078,0.806001239456236,-0.754449368454516,-0.658714440651238,0.240646603051573,-0.00237343786284328,-0.992902229074389,0.255350438412279,-0.673344692680985,0.579760272055864,X2
0.263944783248007,-0.370884681586176,-0.537914531771094,-0.61304439092055,0.839491989929229,0.119971494190395,-0.44582541147247,0.609286953695118,0.117868377827108,0.00278466613963246,X1
0.162372565362602,0.757395178545266,-0.314804105088115,0.720216880552471,0.359392781741917,0.726829823106527,0.687744496390224,0.464605221059173,0.10096453037113,0.898713836446404,X2
0.246233647223562,0.0768719790503383,-0.693182751070708,-0.526920312549919,-0.31232334440574,0.413705714978278,0.89570480119437,0.544918241444975,-0.789369909558445,-0.669909473974258,X2
-0.111986371688545,0.927838939242065,0.643222814891487,-0.436180316377431,0.50347699644044,0.657696468289942,-0.865186039824039,0.202947836369276,-0.460041435901076,-0.264717465266585,X2
-0.479617610573769,0.15442258073017,0.972648874856532,0.107645719777793,0.330561021808535,-0.962884308770299,-0.664671567734331,-0.309106122236699,0.73139081010595,0.993225443642586,X2
0.262342207599431,0.928155106958002,-0.241547574289143,0.626069374382496,0.186911251861602,0.435246012173593,0.622697033453733,-0.341484257951379,-0.46537429234013,0.837867090944201,X2
0.448373704683036,-0.745652802288532,0.180429964791983,-0.532341009471565,0.15491651231423,0.0549411959946156,0.73223149497062,-0.304240475408733,-0.458870247006416,0.0537553508765996,X1
